CodigoFamilia,TipoDocumento,RangoEdad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Discapacidad,Estrato,Genero,EstadoBeneficiario,Logro17,PE35,HE20
HID99808138,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID98163078,TI,06-17,CUNDINAMARCA,UBALA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID21254256,CC,50-65,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID35205548,CC,30-49,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID94193865,RC,06-17,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID79023055,TI,06-17,CUNDINAMARCA,QUETAME,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID79020107,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID69169397,CC,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID59512022,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID29931086,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID63572465,TI,18-29,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID43013084,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID24295100,TI,06-17,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID60973481,CC,50-65,CUNDINAMARCA,CHAGUANI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID88322723,CC,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID62425894,CC,18-29,CUNDINAMARCA,MOSQUERA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID24099953,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID59358067,CC,>65,CUNDINAMARCA,QUETAME,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID38977894,TI,18-29,CUNDINAMARCA,TENA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID74152018,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID51642158,CC,50-65,CUNDINAMARCA,ZIPACON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID34204099,CC,50-65,CUNDINAMARCA,PASCA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID77340560,CC,>65,CUNDINAMARCA,UBAQUE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID96052948,TI,18-29,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID28110346,TI,18-29,CUNDINAMARCA,FOSCA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID52879050,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID38420142,TI,18-29,CUNDINAMARCA,MANTA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID36650839,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID20283197,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID70795862,CC,50-65,CUNDINAMARCA,CHOCONTA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID81919857,TI,06-17,CUNDINAMARCA,UBAQUE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID29317247,TI,06-17,CUNDINAMARCA,EL PEÑON,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID52308563,CC,30-49,CUNDINAMARCA,YACOPI,NO,1,Mujer,ACTIVO,POR ALCANZAR,No,No
HID20610114,CC,>65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID95041756,TI,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID71190273,CC,30-49,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92367675,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID82125404,CC,30-49,CUNDINAMARCA,TENJO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID84737467,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID18832066,CC,18-29,CUNDINAMARCA,UNE,NO,99,Mujer,ACTIVO,ALCANZADO,No,No
HID22825797,TI,18-29,CUNDINAMARCA,FOSCA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID36557442,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID83528976,CC,30-49,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID63624584,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID67009045,TI,18-29,CUNDINAMARCA,FACATATIVA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID67175709,TI,06-17,CUNDINAMARCA,VILLAPINZON,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID27188432,CC,30-49,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID52891421,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID52696807,TI,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID62302289,TI,18-29,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID59843883,TI,18-29,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID91953480,TI,18-29,CUNDINAMARCA,BITUIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID94314375,CC,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID72871016,CC,18-29,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID14798689,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,1,Mujer,ACTIVO,NO APLICA,No,No
HID38808347,CC,50-65,CUNDINAMARCA,APULO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID76706668,TI,18-29,CUNDINAMARCA,FOSCA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID55803688,TI,18-29,CUNDINAMARCA,VENECIA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID51625606,TI,18-29,CUNDINAMARCA,NIMAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID49188377,RC,06-17,CUNDINAMARCA,FUNZA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73097737,TI,18-29,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID11144269,CC,18-29,CUNDINAMARCA,COGUA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92275566,TI,18-29,CUNDINAMARCA,SOACHA,ND,1,Hombre,ACTIVO,NO APLICA,No,No
HID63295157,CC,30-49,CUNDINAMARCA,SILVANIA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID85737754,TI,18-29,CUNDINAMARCA,GRANADA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29370761,CC,18-29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID95210607,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75808554,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID28139699,TI,18-29,CUNDINAMARCA,LA VEGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID92116438,CC,30-49,CUNDINAMARCA,CAPARRAPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID28784003,CC,30-49,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75799364,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID67924778,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID28272178,CC,30-49,CUNDINAMARCA,NILO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92843163,CC,30-49,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID86702275,CC,50-65,CUNDINAMARCA,GACHETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID98540731,CC,30-49,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID20246277,CC,50-65,CUNDINAMARCA,CACHIPAY,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID17915873,CC,30-49,CUNDINAMARCA,YACOPI,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID72624200,RC,06-17,CUNDINAMARCA,VENECIA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID96701806,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID96167131,TI,18-29,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID41554001,TI,18-29,CUNDINAMARCA,MEDINA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID76038620,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID77850788,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID11573796,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID82506356,CC,50-65,CUNDINAMARCA,SESQUILE,NO,2,Hombre,NO ACTIVO,ALCANZADO,No,No
HID73663081,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID28224940,CC,>65,CUNDINAMARCA,LA MESA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID39128785,CC,30-49,CUNDINAMARCA,ANOLAIMA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID95141235,TI,06-17,CUNDINAMARCA,SUPATA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID40704469,CC,>65,CUNDINAMARCA,SOACHA,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID80063437,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID24040006,TI,06-17,CUNDINAMARCA,CAJICA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID97748578,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID19726511,CC,30-49,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID66692940,CC,18-29,CUNDINAMARCA,LA MESA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID40934703,CC,50-65,CUNDINAMARCA,QUEBRADANEGRA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID95332381,CC,18-29,CUNDINAMARCA,PUERTO SALGAR,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID67858855,CC,30-49,CUNDINAMARCA,ARBELAEZ,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID38158556,RC,06-17,CUNDINAMARCA,EL ROSAL,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID67136777,TI,06-17,CUNDINAMARCA,UNE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID55656256,CC,50-65,CUNDINAMARCA,SOACHA,ND,0,Mujer,ACTIVO,ALCANZADO,No,No
HID99772768,RC,06-17,CUNDINAMARCA,TIBACUY,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID63887573,CC,30-49,CUNDINAMARCA,LA PEÑA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID21623590,TI,18-29,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID32441058,TI,18-29,CUNDINAMARCA,SIBATE,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID36515517,CC,50-65,CUNDINAMARCA,ANOLAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID72251232,TI,18-29,CUNDINAMARCA,TIBACUY,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID33018491,CC,30-49,CUNDINAMARCA,SOACHA,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID83536896,CC,50-65,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID22191163,TI,18-29,CUNDINAMARCA,TOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID98156127,CC,>65,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID55418121,CC,30-49,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID43027411,CC,18-29,CUNDINAMARCA,SAN FRANCISCO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID48569591,CC,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79694053,CC,30-49,CUNDINAMARCA,CHIPAQUE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID91883630,CC,50-65,CUNDINAMARCA,ANOLAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID96479080,CC,30-49,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID19535895,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73674520,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,1,Hombre,ACTIVO,NO APLICA,No,No
HID52931501,CC,30-49,CUNDINAMARCA,FACATATIVA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID35692550,TI,18-29,CUNDINAMARCA,SILVANIA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID36833885,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,Si
HID99324491,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID75847334,CC,>65,CUNDINAMARCA,SILVANIA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID84566123,CC,30-49,CUNDINAMARCA,VERGARA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID78937573,TI,18-29,CUNDINAMARCA,JUNIN,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID21970342,TI,18-29,CUNDINAMARCA,FACATATIVA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID35914495,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID82313422,CC,30-49,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID85769960,RC,06-17,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73367272,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID45639010,CC,30-49,CUNDINAMARCA,NEMOCON,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID27936971,CC,30-49,CUNDINAMARCA,YACOPI,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID64264131,CC,30-49,CUNDINAMARCA,VENECIA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID67038800,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID50355461,CC,>65,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75720630,CC,>65,CUNDINAMARCA,ARBELAEZ,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID58018822,TI,18-29,CUNDINAMARCA,FACATATIVA,SI,0,Hombre,ACTIVO,NO APLICA,Si,No
HID22596253,CC,30-49,CUNDINAMARCA,TENJO,ND,2,Hombre,ACTIVO,ALCANZADO,No,No
HID59102111,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID62914800,TI,18-29,CUNDINAMARCA,BOJACA,NO,0,Mujer,ACTIVO,NO APLICA,No,Si
HID37087515,CC,18-29,CUNDINAMARCA,CARMEN DE CARUPA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID98107294,TI,06-17,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID71016067,CC,50-65,CUNDINAMARCA,VIANI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID78480701,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID80885196,TI,18-29,CUNDINAMARCA,SIMIJACA,NO,1,Mujer,NO ACTIVO,NO APLICA,No,No
HID13225224,CC,18-29,CUNDINAMARCA,APULO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID26511414,CC,30-49,CUNDINAMARCA,TOPAIPI,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID83277240,CC,>65,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID53746061,CC,30-49,CUNDINAMARCA,EL PEÑON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID47477166,TI,18-29,CUNDINAMARCA,LA PALMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID84607469,CC,18-29,CUNDINAMARCA,SOACHA,SI,0,Hombre,ACTIVO,ALCANZADO,Si,No
HID61954253,CC,>65,CUNDINAMARCA,CACHIPAY,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID45043026,RC,06-17,CUNDINAMARCA,SIMIJACA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID64383434,RC,06-17,CUNDINAMARCA,GUACHETA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID46677477,CC,>65,CUNDINAMARCA,SUTATAUSA,SI,1,Hombre,NO ACTIVO,ALCANZADO,Si,No
HID23261168,CC,50-65,CUNDINAMARCA,CAQUEZA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID67060777,CC,50-65,CUNDINAMARCA,CHIPAQUE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID66110216,CC,>65,CUNDINAMARCA,GUAYABETAL,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID56120953,CC,30-49,CUNDINAMARCA,GUADUAS,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID67757088,CC,30-49,CUNDINAMARCA,BITUIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID66616195,TI,18-29,CUNDINAMARCA,PASCA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID68384552,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID87951068,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID65448268,CC,50-65,CUNDINAMARCA,SILVANIA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID22178718,TI,18-29,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID71695290,CC,>65,CUNDINAMARCA,FOMEQUE,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID98412974,CC,30-49,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID61033274,CC,50-65,CUNDINAMARCA,VERGARA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID94459729,TI,18-29,CUNDINAMARCA,ZIPAQUIRA,NO,1,Hombre,NO ACTIVO,NO APLICA,No,No
HID53937768,TI,18-29,CUNDINAMARCA,PULI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID58068837,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID99589267,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID71581739,TI,18-29,CUNDINAMARCA,QUIPILE,NO,0,Hombre,NO ACTIVO,NO APLICA,No,No
HID63033688,CC,18-29,CUNDINAMARCA,PACHO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID38762712,CC,30-49,CUNDINAMARCA,ZIPAQUIRA,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID28859569,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID55172979,RC,06-17,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID22552291,CC,>65,CUNDINAMARCA,GIRARDOT,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID21400521,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID18079753,CC,50-65,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID43945742,TI,18-29,CUNDINAMARCA,BELTRAN,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92504617,RC,06-17,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73876809,CC,50-65,CUNDINAMARCA,EL PEÑON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID18004950,CC,18-29,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID78345098,CC,30-49,CUNDINAMARCA,APULO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID25145811,CC,30-49,CUNDINAMARCA,FUQUENE,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID79471979,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID62712618,CC,50-65,CUNDINAMARCA,UNE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID47828146,CC,>65,CUNDINAMARCA,PULI,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID22039572,TI,18-29,CUNDINAMARCA,NARIÑO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID97841188,CC,30-49,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID20208699,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,NO ACTIVO,POR ALCANZAR,No,No
HID51672873,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID61916621,TI,18-29,CUNDINAMARCA,JUNIN,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID30685281,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID81420170,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID95269984,TI,06-17,CUNDINAMARCA,UNE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID32691521,CC,18-29,CUNDINAMARCA,VILLAPINZON,ND,99,Mujer,ACTIVO,ALCANZADO,No,No
HID75443111,CC,50-65,CUNDINAMARCA,YACOPI,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID39952381,TI,18-29,CUNDINAMARCA,RICAURTE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID55078009,CC,30-49,CUNDINAMARCA,ZIPAQUIRA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID25111513,CC,50-65,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID25585748,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID79765681,CC,>65,CUNDINAMARCA,BELTRAN,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID37127348,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID92495271,TI,06-17,CUNDINAMARCA,CAQUEZA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID73586768,CC,30-49,CUNDINAMARCA,NEMOCON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID59833346,TI,18-29,CUNDINAMARCA,SAN CAYETANO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID68770765,TI,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID67102591,CC,18-29,CUNDINAMARCA,JUNIN,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID95508394,CC,30-49,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID29130155,CC,50-65,CUNDINAMARCA,FACATATIVA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID50456456,CC,>65,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID81739244,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID25213663,CC,>65,CUNDINAMARCA,GUACHETA,SI,0,Hombre,ACTIVO,ALCANZADO,Si,No
HID78406782,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75508159,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,NO APLICA,No,Si
HID68229986,CC,50-65,CUNDINAMARCA,SIMIJACA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID43902749,TI,18-29,CUNDINAMARCA,CHOCONTA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID50423501,RC,06-17,CUNDINAMARCA,SUESCA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID12137259,CC,50-65,CUNDINAMARCA,VENECIA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID94863542,CC,>65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID93675368,CC,30-49,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13526395,CC,50-65,CUNDINAMARCA,SOACHA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID41338931,CC,30-49,CUNDINAMARCA,VILLAPINZON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID13576448,TI,06-17,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID70768890,RC,06-17,CUNDINAMARCA,SIMIJACA,NO,99,Mujer,ACTIVO,NO APLICA,No,No
